revenue,potential_revenue,pl_inventory_percentage
54.95,80.9,-47.22
408.68,649.36,-58.89
413.15,573.63,-38.84
49.07,51.06,-4.06
90.51,130.83,-44.55
556.99,750.34,-34.71
719.06,975.15,-35.61
517.7,773.37,-49.39
619.81,948.53,-53.04
243.43,304.81,-25.21
453.51,641.76,-41.51
527.39,691.43,-31.1
92.22,124.16,-34.63
521.31,729.98,-40.03
156.52,246.65,-57.58
438.89,620.74,-41.43
296.41,419.53,-41.54
236.52,286.88,-21.29
714.14,1039.09,-45.5
573.31,761.67,-32.85
173.69,255.32,-47.0
542.66,875.21,-61.28
258.09,377.0,-46.07
147.0,184.36,-25.41
775.21,981.32,-26.59
521.64,711.78,-36.45
615.84,828.25,-34.49
534.65,827.17,-54.71
586.29,791.58,-35.02
264.67,353.54,-33.58
331.3,534.16,-61.23
499.95,722.44,-44.5
233.42,281.34,-20.53
477.34,662.83,-38.86
187.29,275.86,-47.29
247.82,282.14,-13.85
40.73,54.86,-34.69
415.0,624.79,-50.55
179.95,227.9,-26.65
231.93,331.96,-43.13
57.06,80.8,-41.61
164.49,292.54,-77.85
822.13,1207.92,-46.93
551.46,902.64,-63.68
344.08,430.36,-25.08
175.03,232.37,-32.76
126.27,162.42,-28.63
253.81,323.7,-27.54
637.27,944.33,-48.18
82.3,109.27,-32.77
382.85,504.02,-31.65
36.36,56.86,-56.38
501.39,812.45,-62.04
493.06,867.15,-75.87
75.13,101.06,-34.51
563.83,764.14,-35.53
163.27,252.29,-54.52
422.23,540.17,-27.93
314.77,446.77,-41.94
583.79,933.03,-59.82
596.98,927.67,-55.39
562.51,770.54,-36.98
270.76,317.28,-17.18
317.71,465.05,-46.38
488.78,643.04,-31.56
299.18,560.59,-87.38
573.79,840.72,-46.52
163.03,260.44,-59.75
487.3,682.69,-40.1
180.7,273.49,-51.35
326.3,478.15,-46.54
0.0,0.0,0.0
344.28,597.9,-73.67
500.1,678.59,-35.69
758.82,1009.36,-33.02
523.42,785.35,-50.04
350.38,557.51,-59.12
215.12,245.48,-14.11
290.5,445.75,-53.44
0.0,0.0,0.0
781.08,966.21,-23.7
244.2,299.75,-22.75
303.6,376.97,-24.17
621.02,878.25,-41.42
197.49,401.15,-103.12
403.98,554.97,-37.38
189.65,239.45,-26.26
92.99,132.43,-42.41
244.45,283.91,-16.14
206.78,269.77,-30.46
114.69,134.17,-16.98
158.2,238.2,-50.57
212.26,326.44,-53.79
267.04,391.38,-46.56
518.76,755.12,-45.56
344.64,521.13,-51.21
275.25,388.45,-41.13
398.38,655.35,-64.5
574.65,766.94,-33.46
186.69,308.78,-65.4
71.99,86.74,-20.49
354.66,502.63,-41.72
308.61,406.46,-31.71
102.82,161.55,-57.12
199.44,323.23,-62.07
393.84,519.06,-31.79
8.95,12.94,-44.58
617.91,926.14,-49.88
675.42,895.21,-32.54
513.29,812.95,-58.38
121.17,161.83,-33.56
269.11,453.92,-68.67
0.0,0.0,0.0
121.03,157.08,-29.79
99.12,137.13,-38.35
25.33,33.32,-31.54
618.08,883.57,-42.95
263.12,335.47,-27.5
0.0,0.0,0.0
511.64,802.26,-56.8
102.89,150.06,-45.85
41.17,41.17,0.0
217.95,359.68,-65.03
110.14,169.56,-53.95
315.47,469.94,-48.97
395.54,489.14,-23.66
445.73,742.31,-66.54
81.71,153.14,-87.42
364.34,517.08,-41.92
593.3,851.66,-43.55
558.98,883.05,-57.98
574.09,728.82,-26.95
185.45,248.21,-33.84
126.46,187.37,-48.17
55.24,134.47,-143.43
587.68,792.58,-34.87
625.59,886.91,-41.77
338.61,445.86,-31.67
44.2,51.45,-16.4
850.29,1146.36,-34.82
305.71,430.91,-40.95
477.92,607.84,-27.18
329.38,508.05,-54.24
50.41,93.79,-86.05
0.0,2.0,0.0
288.6,467.22,-61.89
476.76,797.98,-67.38
778.56,1193.19,-53.26
143.52,190.28,-32.58
0.0,0.0,0.0
654.51,916.88,-40.09
547.42,898.44,-64.12
404.73,548.85,-35.61
446.02,697.3,-56.34
590.87,784.41,-32.76
144.19,191.26,-32.64
79.87,111.86,-40.05
147.95,181.39,-22.6
867.83,1121.45,-29.22
268.13,360.04,-34.28
0.0,0.0,0.0
454.69,738.55,-62.43
715.97,948.87,-32.53
391.43,493.79,-26.15
333.84,483.83,-44.93
315.75,501.33,-58.77
613.72,894.11,-45.69
485.03,648.49,-33.7
703.84,1032.78,-46.74
548.64,730.04,-33.06
0.0,0.0,0.0
499.73,658.19,-31.71
452.84,715.29,-57.96
748.95,992.8,-32.56
252.87,446.87,-76.72
0.0,0.0,0.0
508.6,770.07,-51.41
499.68,752.55,-50.61
519.57,678.24,-30.54
853.33,1126.7,-32.04
714.39,1064.87,-49.06
454.83,658.99,-44.89
605.87,924.88,-52.65
106.06,139.43,-31.46
76.19,83.69,-9.84
369.28,479.13,-29.75
0.0,0.0,0.0
362.7,479.04,-32.08
0.0,0.0,0.0
530.64,759.36,-43.1
97.69,129.17,-32.22
126.78,179.78,-41.8
267.01,409.71,-53.44
508.16,685.18,-34.84
0.0,0.0,0.0
4.99,18.44,-269.54
367.89,552.04,-50.06
0.0,0.0,0.0
234.76,417.18,-77.7
411.15,660.5,-60.65
351.83,470.09,-33.61
312.05,401.95,-28.81
314.18,459.45,-46.24
418.67,591.93,-41.38
729.93,1044.2,-43.05
913.03,1233.95,-35.15
301.65,479.97,-59.11
98.35,106.44,-8.23
750.63,1103.62,-47.03
510.81,650.51,-27.35
778.77,1014.75,-30.3
133.41,173.93,-30.37
470.85,695.71,-47.76
69.97,111.96,-60.01
519.17,687.29,-32.38
509.88,741.89,-45.5
39.47,53.42,-35.34
545.91,821.4,-50.46
127.6,240.17,-88.22
419.57,587.85,-40.11
121.65,123.65,-1.64
157.42,212.36,-34.9
205.01,295.16,-43.97
0.0,0.0,0.0
721.13,1001.94,-38.94
749.73,1096.38,-46.24
0.0,0.0,0.0
221.89,290.45,-30.9
501.86,703.35,-40.15
119.0,159.14,-33.73
555.05,718.68,-29.48
502.07,664.3,-32.31
469.4,645.24,-37.46
636.68,931.74,-46.34
242.78,329.73,-35.81
188.51,299.36,-58.8
460.73,697.94,-51.49
123.49,155.89,-26.24
213.42,330.24,-54.74
90.07,159.9,-77.53
0.0,0.0,0.0
163.52,198.6,-21.45
673.12,846.9,-25.82
700.35,1001.39,-42.98
637.18,831.56,-30.51
230.89,281.79,-22.05
38.72,50.51,-30.45
577.68,988.86,-71.18
642.13,838.73,-30.62
72.17,81.27,-12.61
106.13,154.04,-45.14
633.08,865.83,-36.76
0.0,0.0,0.0
355.19,460.05,-29.52
502.03,677.04,-34.86
199.81,271.02,-35.64
838.56,1201.67,-43.3
555.23,758.12,-36.54
207.12,318.92,-53.98
549.21,877.56,-59.79
211.27,260.4,-23.25
99.19,146.43,-47.63
209.45,319.86,-52.71
517.62,672.38,-29.9
258.43,419.01,-62.14
222.99,306.88,-37.62
173.34,230.54,-33.0
218.21,327.21,-49.95
208.56,284.73,-36.52
53.82,84.31,-56.65
541.69,716.75,-32.32
652.64,967.83,-48.29
526.7,889.35,-68.85
473.87,672.15,-41.84
111.56,172.17,-54.33
348.69,600.86,-72.32
83.75,100.08,-19.5
517.32,729.83,-41.08
507.59,648.21,-27.7
8.74,17.48,-100.0
74.74,94.27,-26.13
83.29,88.79,-6.6
277.06,378.61,-36.65
271.74,388.75,-43.06
281.21,461.55,-64.13
447.11,659.52,-47.51
443.33,674.08,-52.05
0.0,0.0,0.0
121.13,153.58,-26.79
36.48,53.52,-46.71
58.16,68.15,-17.18
395.04,551.02,-39.48
14.44,14.44,0.0
123.8,188.97,-52.64
353.57,435.19,-23.08
378.28,511.27,-35.16
320.09,479.94,-49.94
130.78,188.6,-44.21
320.44,441.75,-37.86
347.46,489.26,-40.81
33.39,46.48,-39.2
308.6,458.65,-48.62
235.5,304.2,-29.17
148.24,209.43,-41.28
160.46,231.22,-44.1
146.46,197.99,-35.18
58.09,77.84,-34.0
122.74,156.23,-27.29
52.67,64.17,-21.83
262.32,351.75,-34.09
720.71,935.11,-29.75
763.97,1206.25,-57.89
33.23,36.73,-10.53
120.35,156.34,-29.9
136.98,182.57,-33.28
446.03,601.44,-34.84
562.8,735.01,-30.6
193.77,301.25,-55.47
406.19,695.18,-71.15
603.75,842.87,-39.61
589.89,753.4,-27.72
3.75,15.69,-318.4
496.31,736.25,-48.34
714.39,964.9,-35.07
87.16,100.15,-14.9
133.93,197.29,-47.31
253.87,367.03,-44.57
548.41,812.92,-48.23
660.83,842.74,-27.53
207.1,292.87,-41.41
716.9,909.3,-26.84
0.0,0.0,0.0
211.11,253.85,-20.25
147.34,201.97,-37.08
458.83,655.5,-42.86
478.92,630.48,-31.65
131.88,186.53,-41.44
408.01,631.35,-54.74
174.51,255.42,-46.36
576.11,797.21,-38.38
511.39,709.28,-38.7
170.41,219.26,-28.67
398.61,462.6,-16.05
108.99,126.22,-15.81
0.0,0.0,0.0
724.48,1032.71,-42.54
411.97,695.47,-68.82
544.14,749.91,-37.82
537.99,744.74,-38.43
244.4,341.43,-39.7
496.78,657.58,-32.37
261.05,345.22,-32.24
712.34,912.26,-28.07
128.85,155.57,-20.74
213.4,281.52,-31.92
102.71,139.08,-35.41
186.55,271.71,-45.65
564.12,856.1,-51.76
609.41,887.42,-45.62
337.37,456.05,-35.18
878.6,1156.9,-31.68
527.42,990.13,-87.73
335.95,449.7,-33.86
339.0,420.07,-23.91
215.35,318.81,-48.04
9.98,11.48,-15.03
461.01,658.76,-42.89
842.99,1134.19,-34.54
626.01,752.23,-20.16
230.92,322.61,-39.71
434.18,556.62,-28.2
597.74,794.89,-32.98
645.68,979.14,-51.64
574.27,846.05,-47.33
0.0,0.0,0.0
171.8,230.42,-34.12
0.0,0.0,0.0
210.59,294.61,-39.9
489.55,640.04,-30.74
188.56,235.01,-24.63
661.74,962.31,-45.42
549.27,680.47,-23.89
678.48,887.68,-30.83
505.6,800.96,-58.42
454.47,646.22,-42.19
796.4,1183.91,-48.66
170.51,250.31,-46.8
222.47,321.66,-44.59
129.57,185.85,-43.44
677.22,896.68,-32.41
335.82,460.39,-37.09
274.36,359.97,-31.2
566.27,772.82,-36.48
53.37,131.37,-146.15
497.0,693.97,-39.63
538.94,888.81,-64.92
480.1,601.0,-25.18
203.63,360.62,-77.1
0.0,0.0,0.0
108.59,127.23,-17.17
239.35,392.03,-63.79
481.86,672.64,-39.59
0.0,0.0,0.0
0.0,0.0,0.0
280.16,420.47,-50.08
612.26,779.4,-27.3
681.98,929.75,-36.33
283.46,475.47,-67.74
431.06,588.18,-36.45
208.54,236.22,-13.27
269.12,357.77,-32.94
543.7,782.44,-43.91
123.18,164.89,-33.86
423.64,519.77,-22.69
622.13,888.95,-42.89
560.65,830.34,-48.1
579.37,899.08,-55.18
551.91,721.77,-30.78
309.27,539.46,-74.43
101.9,183.81,-80.38
220.68,312.95,-41.81
808.76,1040.16,-28.61
27.92,35.17,-25.97
211.52,258.81,-22.36
86.59,99.58,-15.0
592.84,861.88,-45.38
621.83,849.85,-36.67
67.43,78.92,-17.04
536.3,762.84,-42.24
658.48,1002.24,-52.21
474.02,583.25,-23.04
189.85,270.69,-42.58
429.03,686.85,-60.09
198.99,263.84,-32.59
80.66,99.31,-23.12
464.58,634.29,-36.53
24.94,36.68,-47.07
320.38,459.03,-43.28
421.25,566.12,-34.39
692.46,923.14,-33.31
527.05,790.21,-49.93
227.11,328.32,-44.56
722.8,924.09,-27.85
226.32,338.08,-49.38
189.39,228.4,-20.6
587.42,871.87,-48.42
311.54,474.7,-52.37
669.06,903.38,-35.02
604.8,856.86,-41.68
369.25,615.7,-66.74
784.24,1135.77,-44.82
239.2,364.68,-52.46
564.39,798.52,-41.48
266.19,415.29,-56.01
496.6,729.87,-46.97
0.0,0.0,0.0
517.38,770.02,-48.83
100.75,140.37,-39.33
660.82,947.48,-43.38
293.58,336.0,-14.45
569.02,771.18,-35.53
59.72,59.72,0.0
683.51,1018.04,-48.94
669.9,896.09,-33.76
259.41,353.92,-36.43
557.04,792.66,-42.3
617.93,937.78,-51.76
203.25,230.41,-13.36
321.98,419.76,-30.37
122.17,157.16,-28.64
0.0,0.0,0.0
385.62,618.09,-60.28
209.13,228.84,-9.42
251.2,330.5,-31.57
328.52,468.08,-42.48
557.91,780.52,-39.9
12.99,26.44,-103.54
43.61,55.11,-26.37
447.02,594.48,-32.99
648.59,770.17,-18.75
103.6,125.32,-20.97
527.47,704.44,-33.55
245.55,318.45,-29.69
576.24,717.64,-24.54
294.14,487.26,-65.66
160.83,196.37,-22.1
88.42,163.38,-84.78
290.63,454.71,-56.46
303.46,435.79,-43.61
342.21,585.2,-71.01
688.27,995.17,-44.59
515.01,716.44,-39.11
281.62,484.68,-72.1
399.34,516.67,-29.38
201.7,359.77,-78.37
285.19,465.34,-63.17
253.55,379.18,-49.55
229.26,323.07,-40.92
586.38,778.02,-32.68
527.69,759.5,-43.93
651.62,891.92,-36.88
463.11,679.56,-46.74
279.59,364.87,-30.5
387.52,635.06,-63.88
313.52,409.55,-30.63
3.5,8.49,-142.57
621.9,931.7,-49.82
338.47,481.1,-42.14
61.14,78.19,-27.89
36.87,43.86,-18.96
175.9,343.22,-95.12
316.1,445.13,-40.82
571.46,737.09,-28.98
362.2,455.39,-25.73
197.74,255.45,-29.18
458.54,621.45,-35.53
236.08,295.08,-24.99
336.46,433.37,-28.8
596.95,929.45,-55.7
0.0,0.0,0.0
409.67,568.58,-38.79
65.36,86.48,-32.31
523.22,695.28,-32.88
643.69,1060.21,-64.71
492.64,687.05,-39.46
555.52,730.7,-31.53
277.9,463.07,-66.63
478.06,763.57,-59.72
242.91,419.22,-72.58
395.83,546.61,-38.09
481.43,609.27,-26.55
305.6,361.62,-18.33
465.69,653.58,-40.35
477.36,695.7,-45.74
515.39,837.6,-62.52
199.17,296.73,-48.98
605.2,831.95,-37.47
317.08,379.13,-19.57
373.15,517.94,-38.8
110.92,204.82,-84.66
357.8,442.73,-23.74
82.45,87.7,-6.37
403.0,594.73,-47.58
388.06,566.52,-45.99
27.98,27.98,0.0
689.96,996.0,-44.36
479.24,653.02,-36.26
823.24,1120.57,-36.12
238.82,343.7,-43.92
381.56,494.23,-29.53
594.15,835.9,-40.69
687.29,1031.89,-50.14
113.14,150.06,-32.63
740.69,1132.66,-52.92
556.32,762.02,-36.98
580.96,848.86,-46.11
552.2,778.82,-41.04
587.62,817.32,-39.09
644.67,999.47,-55.04
615.57,962.04,-56.28
503.58,834.73,-65.76
641.14,919.91,-43.48
508.08,797.45,-56.95
478.98,867.43,-81.1
679.81,934.29,-37.43
46.87,64.8,-38.25
366.04,488.2,-33.37
595.69,930.68,-56.24
591.29,802.34,-35.69
26.72,51.5,-92.74
314.43,530.26,-68.64
25.26,34.5,-36.58
128.28,188.33,-46.81
64.95,98.87,-52.22
443.59,763.96,-72.22
337.26,433.73,-28.6
678.8,886.63,-30.62
739.32,1089.8,-47.41
306.88,424.07,-38.19
365.04,484.28,-32.66
66.05,91.08,-37.9
768.42,1018.34,-32.52
488.42,638.76,-30.78
458.54,685.12,-49.41
390.39,511.07,-30.91
548.35,828.37,-51.07
591.39,785.76,-32.87
383.34,493.36,-28.7
202.32,268.45,-32.69
361.19,545.51,-51.03
328.15,422.24,-28.67
403.4,608.53,-50.85
473.33,728.02,-53.81
363.51,475.29,-30.75
168.96,202.38,-19.78
77.07,106.41,-38.07
358.42,466.44,-30.14
66.76,99.56,-49.13
355.15,528.03,-48.68
367.48,508.45,-38.36
330.63,409.62,-23.89
463.66,621.49,-34.04
160.5,222.53,-38.65
239.94,417.12,-73.84
113.48,162.18,-42.92
104.96,143.41,-36.63
80.43,136.18,-69.31
124.23,205.87,-65.72
223.5,345.67,-54.66
65.12,93.92,-44.23
190.56,393.21,-106.34
204.81,346.08,-68.98
688.02,1036.61,-50.67
692.56,1025.57,-48.08
25.68,36.42,-41.82
336.54,365.77,-8.69
588.21,809.06,-37.55
386.63,513.5,-32.81
156.38,202.59,-29.55
47.44,66.58,-40.35
471.49,714.48,-51.54
231.97,309.37,-33.37
280.18,416.22,-48.55
718.13,939.11,-30.77
330.95,448.74,-35.59
0.0,0.0,0.0
286.95,521.08,-81.59
497.75,687.85,-38.19
739.76,954.2,-28.99
551.71,708.77,-28.47
542.41,704.28,-29.84
345.06,537.52,-55.78
584.37,746.49,-27.74
63.52,105.4,-65.93
449.08,590.85,-31.57
344.75,471.32,-36.71
371.14,529.19,-42.59
0.0,0.0,0.0
127.13,228.02,-79.36
0.0,0.0,0.0
303.18,471.58,-55.54
780.44,1187.36,-52.14
538.18,718.53,-33.51
537.22,744.18,-38.52
71.32,101.95,-42.95
0.0,0.0,0.0
656.06,928.44,-41.52
111.33,148.2,-33.12
579.58,803.32,-38.6
213.24,253.66,-18.96
289.48,415.03,-43.37
476.04,582.17,-22.29
226.89,256.55,-13.07
516.82,678.06,-31.2
354.72,496.44,-39.95
24.33,28.58,-17.47
0.0,0.0,0.0
89.61,166.63,-85.95
547.05,784.63,-43.43
361.39,507.94,-40.55
175.78,219.59,-24.92
578.89,904.26,-56.21
610.38,826.7,-35.44
0.0,0.0,0.0
235.1,355.46,-51.2
684.8,945.97,-38.14
120.3,164.97,-37.13
149.76,194.96,-30.18
516.58,718.93,-39.17
380.87,535.54,-40.61
47.74,55.94,-17.18
575.65,960.26,-66.81
193.29,275.05,-42.3
560.01,771.33,-37.74
744.55,1026.93,-37.93
91.55,139.07,-51.91
510.99,700.91,-37.17
440.91,687.5,-55.93
384.11,485.81,-26.48
288.7,332.78,-15.27
302.43,444.93,-47.12
666.14,888.62,-33.4
52.38,57.17,-9.14
285.82,426.15,-49.1
361.29,445.49,-23.31
206.43,274.36,-32.91
162.87,231.59,-42.19
268.14,332.86,-24.14
430.4,875.09,-103.32
194.15,302.22,-55.66
294.16,388.55,-32.09
86.13,172.48,-100.26
498.77,727.27,-45.81
253.37,432.9,-70.86
441.76,706.8,-60.0
559.71,746.64,-33.4
364.53,571.04,-56.65
36.92,62.62,-69.61
69.47,83.26,-19.85
215.36,253.11,-17.53
45.83,120.83,-163.65
236.09,340.94,-44.41
721.87,1017.56,-40.96
395.55,552.59,-39.7
47.73,65.66,-37.57
263.2,393.48,-49.5
621.89,874.09,-40.55
223.83,360.67,-61.14
0.0,0.0,0.0
238.06,297.68,-25.04
89.14,113.32,-27.13
110.4,150.62,-36.43
615.69,899.64,-46.12
454.77,602.83,-32.56
338.31,427.14,-26.26
295.07,383.99,-30.14
0.0,0.0,0.0
56.19,68.16,-21.3
0.0,0.0,0.0
359.2,599.46,-66.89
646.73,936.84,-44.86
745.77,1052.7,-41.16
544.67,693.5,-27.32
224.28,343.31,-53.07
269.15,421.92,-56.76
443.32,555.94,-25.4
485.13,659.83,-36.01
2.49,2.49,0.0
635.08,864.67,-36.15
117.21,174.31,-48.72
666.77,1024.52,-53.65
733.67,966.51,-31.74
242.2,351.74,-45.23
114.09,194.17,-70.19
81.46,90.7,-11.34
122.6,173.5,-41.52
460.48,797.59,-73.21
305.62,390.48,-27.77
518.38,652.69,-25.91
152.5,176.98,-16.05
253.7,318.64,-25.6
706.83,907.43,-28.38
490.77,681.45,-38.85
136.82,165.05,-20.63
44.22,64.09,-44.93
746.97,1059.86,-41.89
47.53,63.56,-33.73
148.81,229.47,-54.2
88.77,149.8,-68.75
321.18,380.53,-18.48
511.9,687.03,-34.21
338.61,490.07,-44.73
611.49,892.17,-45.9
179.66,210.37,-17.09
518.53,736.34,-42.01
31.92,49.76,-55.89
0.0,0.0,0.0
190.78,329.29,-72.6
688.41,988.76,-43.63
662.24,962.21,-45.3
529.5,728.85,-37.65
495.2,688.29,-38.99
366.74,564.83,-54.01
81.1,133.02,-64.02
635.21,861.12,-35.56
551.58,762.15,-38.18
708.95,1033.0,-45.71
629.51,873.74,-38.8
416.9,564.92,-35.5
320.51,504.7,-57.47
387.13,532.07,-37.44
757.68,1018.8,-34.46
244.76,308.68,-26.12
263.05,487.95,-85.5
703.53,918.67,-30.58
221.72,362.06,-63.3
155.09,251.38,-62.09
0.0,0.0,0.0
588.88,915.35,-55.44
199.24,249.93,-25.44
109.44,159.29,-45.55
76.76,114.48,-49.14
738.48,1056.85,-43.11
159.24,210.5,-32.19
323.47,540.43,-67.07
207.4,301.51,-45.38
71.68,111.36,-55.36
439.92,637.17,-44.84
166.05,242.43,-46.0
424.8,584.62,-37.62
316.57,443.96,-40.24
52.08,84.15,-61.58
485.27,661.83,-36.38
419.45,758.27,-80.78
438.43,603.0,-37.54
16.99,19.49,-14.71
197.13,241.33,-22.42
343.1,444.7,-29.61
673.53,943.35,-40.06
487.99,721.7,-47.89
274.14,369.46,-34.77
417.24,602.37,-44.37
580.11,805.92,-38.93
536.95,721.27,-34.33
513.95,796.48,-54.97
134.76,162.16,-20.33
568.5,720.51,-26.74
168.65,236.41,-40.18
370.22,582.03,-57.21
68.96,90.65,-31.45
305.42,473.31,-54.97
443.89,659.59,-48.59
294.21,430.72,-46.4
646.79,864.15,-33.61
644.67,908.86,-40.98
700.06,1068.75,-52.67
309.56,430.01,-38.91
253.14,439.5,-73.62
31.73,41.81,-31.77
550.77,630.7,-14.51
498.55,689.21,-38.24
0.0,0.0,0.0
506.05,761.98,-50.57
309.22,501.95,-62.33
83.17,153.48,-84.54
303.16,381.1,-25.71
149.97,186.39,-24.28
219.08,329.4,-50.36
180.93,254.0,-40.39
381.91,517.33,-35.46
99.19,159.61,-60.91
550.33,789.23,-43.41
654.71,997.64,-52.38
115.37,230.35,-99.66
236.74,270.56,-14.29
140.4,174.38,-24.2
100.74,171.54,-70.28
518.74,699.71,-34.89
59.88,125.2,-109.08
562.29,724.2,-28.79
343.48,571.49,-66.38
162.67,247.47,-52.13
501.13,629.0,-25.52
121.82,182.28,-49.63
71.82,98.76,-37.51
574.36,821.19,-42.97
357.06,580.9,-62.69
270.95,316.22,-16.71
652.15,814.65,-24.92
576.12,899.31,-56.1
620.39,863.59,-39.2
703.95,918.54,-30.48
597.93,836.71,-39.93
173.88,238.99,-37.45
523.67,763.56,-45.81
725.51,1079.96,-48.86
319.61,416.15,-30.21
5.82,5.82,0.0
496.63,676.16,-36.15
194.54,270.56,-39.08
43.21,67.7,-56.68
298.84,428.6,-43.42
319.42,498.32,-56.01
0.0,0.0,0.0
64.46,69.95,-8.52
351.57,526.75,-49.83
206.21,253.11,-22.74
68.95,159.61,-131.49
357.27,589.99,-65.14
874.89,1130.19,-29.18
874.69,1114.76,-27.45
732.18,1074.61,-46.77
5.85,5.85,0.0
324.13,484.31,-49.42
154.12,193.15,-25.32
627.58,843.58,-34.42
275.27,378.34,-37.44
186.22,225.32,-21.0
607.66,803.64,-32.25
316.24,467.5,-47.83
577.39,854.67,-48.02
245.75,332.62,-35.35
181.56,271.15,-49.34
576.89,819.74,-42.1
598.7,801.24,-33.83
312.09,396.89,-27.17
257.02,307.19,-19.52
374.26,550.07,-46.98
111.44,176.47,-58.35
217.31,316.09,-45.46
206.77,321.77,-55.62
341.94,480.96,-40.66
430.99,594.48,-37.93
451.97,637.81,-41.12
211.2,285.77,-35.31
347.62,425.7,-22.46
532.25,824.94,-54.99
618.03,848.43,-37.28
75.7,88.89,-17.42
383.41,561.88,-46.55
193.61,268.28,-38.57
699.23,1040.21,-48.77
675.98,875.9,-29.57
231.32,339.07,-46.58
513.64,704.37,-37.13
173.7,219.76,-26.52
467.33,638.92,-36.72
149.23,197.9,-32.61
514.83,670.79,-30.29
509.55,714.11,-40.15
565.76,850.18,-50.27
766.26,1151.88,-50.32
428.25,564.67,-31.86
404.72,590.98,-46.02
103.21,122.96,-19.14
385.73,608.75,-57.82
667.66,1105.09,-65.52
67.74,91.61,-35.24
592.92,729.83,-23.09
263.36,453.23,-72.1
111.14,155.92,-40.29
465.11,672.7,-44.63
354.97,560.98,-58.04
713.17,995.76,-39.62
363.94,518.62,-42.5
398.0,502.5,-26.26
383.84,484.5,-26.22
131.61,159.78,-21.4
737.79,973.1,-31.89
222.31,358.23,-61.14
285.0,370.33,-29.94
708.34,926.79,-30.84
0.0,0.0,0.0
134.2,201.14,-49.88
47.43,143.54,-202.64
308.77,415.93,-34.71
406.94,563.7,-38.52
424.46,582.59,-37.25
678.0,937.71,-38.31
178.23,234.23,-31.42
621.85,791.54,-27.29
258.02,332.17,-28.74
388.57,618.89,-59.27
658.45,948.89,-44.11
557.0,835.6,-50.02
383.22,567.01,-47.96
751.1,1066.91,-42.05
496.76,740.62,-49.09
559.92,827.07,-47.71
324.15,505.64,-55.99
270.71,427.6,-57.96
153.86,232.73,-51.26
804.27,1107.05,-37.65
640.93,887.12,-38.41
531.8,712.35,-33.95
468.18,695.81,-48.62
300.24,351.23,-16.98
250.14,331.06,-32.35
759.85,1097.68,-44.46
380.04,518.61,-36.46
167.27,214.47,-28.22
716.77,1019.1,-42.18
559.27,786.0,-40.54
10.25,19.24,-87.71
99.63,123.83,-24.29
379.11,545.7,-43.94
86.81,138.87,-59.97
534.01,810.8,-51.83
150.2,259.52,-72.78
214.01,291.11,-36.03
510.6,673.18,-31.84
323.89,431.34,-33.17
104.23,133.12,-27.72
241.1,397.91,-65.04
541.93,780.97,-44.11
190.28,269.31,-41.53
392.68,619.57,-57.78
316.29,409.64,-29.51
0.0,0.0,0.0
266.3,471.71,-77.13
144.26,244.82,-69.71
530.95,727.14,-36.95
463.22,618.28,-33.47
624.81,799.74,-28.0
356.42,535.42,-50.22
557.25,776.86,-39.41
63.23,75.41,-19.26
124.23,141.72,-14.08
412.86,575.53,-39.4
427.1,605.0,-41.65
44.72,59.72,-33.54
314.06,427.24,-36.04
330.8,396.65,-19.91
339.05,506.22,-49.31
437.89,645.79,-47.48
386.27,487.57,-26.23
543.28,858.38,-58.0
52.37,85.8,-63.83
602.46,846.85,-40.57
645.72,941.89,-45.87
510.35,742.47,-45.48
615.77,878.72,-42.7
526.01,669.81,-27.34
0.0,0.0,0.0
399.12,519.88,-30.26
218.97,312.32,-42.63
96.57,178.02,-84.34
44.93,69.57,-54.84
421.45,603.51,-43.2
46.81,51.8,-10.66
59.41,162.92,-174.23
352.3,511.88,-45.3
436.88,580.41,-32.85
0.0,0.0,0.0
669.96,933.33,-39.31
317.67,407.06,-28.14
536.66,752.91,-40.3
91.43,159.95,-74.94
663.29,868.64,-30.96
669.76,830.97,-24.07
0.0,0.0,0.0
499.92,649.9,-30.0
142.75,226.74,-58.84
463.08,697.38,-50.6
790.11,1112.38,-40.79
25.37,43.9,-73.04
263.64,448.16,-69.99
155.2,191.78,-23.57
516.28,703.7,-36.3
226.15,251.48,-11.2
592.83,903.55,-52.41
708.5,1099.95,-55.25
828.46,1099.0,-32.66
427.99,636.86,-48.8
247.8,333.8,-34.71
727.95,1108.11,-52.22
0.0,0.0,0.0
49.93,80.38,-60.99
0.0,0.0,0.0
315.0,479.63,-52.26
111.14,160.31,-44.24
652.88,1051.17,-61.01
281.36,400.95,-42.5
389.37,621.3,-59.57
432.02,542.76,-25.63
28.0,39.44,-40.86
57.82,76.8,-32.83
824.57,1090.68,-32.27
575.79,880.51,-52.92
633.06,979.35,-54.7
647.66,873.71,-34.9
434.09,607.18,-39.87
253.14,271.61,-7.3
385.52,670.53,-73.93
962.16,1311.39,-36.3
530.99,744.87,-40.28
599.99,806.36,-34.4
115.2,156.17,-35.56
370.09,609.8,-64.77
567.96,896.65,-57.87
202.24,286.19,-41.51
261.15,334.87,-28.23
427.33,671.81,-57.21
820.66,1176.49,-43.36
166.46,206.5,-24.05
558.12,884.71,-58.52
478.18,631.83,-32.13
290.77,415.14,-42.77
768.62,1033.28,-34.43
0.0,0.0,0.0
214.69,306.37,-42.7
364.09,490.08,-34.6
332.21,501.8,-51.05
123.71,140.64,-13.69
