day_no,total_customers,store_customers,store_name,revenue_actual,revenue_potential,pl_perc,num_disappointed,disappointment%
1515,43,31,bharat,1376.06,1376.06,0.0,0,0.0
1516,17,5,ajijo,0.0,0.0,0.0,5,100.0
1516,17,12,bharat,571.0,571.0,0.0,0,0.0
1517,1,0,ajijo,0.0,0.0,0.0,0,
1517,1,1,bharat,112.14,112.14,0.0,0,0.0
1518,18,3,ajijo,0.0,0.0,0.0,3,100.0
1518,18,15,bharat,617.79,617.79,0.0,0,0.0
1519,19,6,ajijo,16.19,16.19,0.0,5,83.33
1519,19,13,bharat,513.76,513.76,0.0,0,0.0
1520,48,10,ajijo,13.04,13.04,0.0,7,70.0
1520,48,38,bharat,1453.29,1453.29,0.0,0,0.0
1521,15,5,ajijo,3.99,3.99,0.0,4,80.0
1521,15,10,bharat,301.01,301.01,0.0,0,0.0
1522,22,5,ajijo,4.0,4.0,0.0,4,80.0
1522,22,17,bharat,625.4,625.4,0.0,0,0.0
1523,30,5,ajijo,0.0,0.0,0.0,5,100.0
1523,30,25,bharat,1143.5,1143.5,0.0,0,0.0
1524,35,11,ajijo,63.22,63.22,0.0,8,72.73
1524,35,24,bharat,827.69,827.69,0.0,0,0.0
1525,33,12,ajijo,19.34,19.34,0.0,9,75.0
1525,33,21,bharat,885.85,885.85,0.0,0,0.0
1526,40,10,ajijo,17.99,17.99,0.0,8,80.0
1526,40,30,bharat,1247.58,1247.58,0.0,0,0.0
1527,27,8,ajijo,0.0,0.0,0.0,8,100.0
1527,27,19,bharat,971.41,971.41,0.0,0,0.0
1528,17,6,ajijo,2.75,2.75,0.0,5,83.33
1528,17,11,bharat,505.48,505.48,0.0,0,0.0
1529,49,18,ajijo,46.18,46.18,0.0,16,88.89
1529,49,31,bharat,1144.84,1144.84,0.0,0,0.0
1530,46,16,ajijo,45.76,45.76,0.0,13,81.25
1530,46,30,bharat,1501.44,1501.44,0.0,0,0.0
1531,12,3,ajijo,0.0,0.0,0.0,3,100.0
1531,12,9,bharat,269.02,269.02,0.0,0,0.0
1532,31,13,ajijo,80.94,80.94,0.0,11,84.62
1532,31,18,bharat,597.78,597.78,0.0,0,0.0
1533,49,15,ajijo,3.5,3.5,0.0,14,93.33
1533,49,34,bharat,1314.35,1314.35,0.0,0,0.0
1534,7,1,ajijo,0.0,0.0,0.0,1,100.0
1534,7,6,bharat,251.23,251.23,0.0,0,0.0
1535,8,3,ajijo,4.5,4.5,0.0,2,66.67
1535,8,5,bharat,90.08,90.08,0.0,0,0.0
1536,25,6,ajijo,4.9,4.9,0.0,5,83.33
1536,25,19,bharat,867.7,867.7,0.0,0,0.0
1537,20,5,ajijo,0.0,0.0,0.0,5,100.0
1537,20,15,bharat,389.2,389.2,0.0,0,0.0
1538,21,5,ajijo,0.0,0.0,0.0,5,100.0
1538,21,16,bharat,775.21,775.21,0.0,0,0.0
1539,15,4,ajijo,4.35,4.35,0.0,3,75.0
1539,15,11,bharat,519.09,519.09,0.0,0,0.0
1540,20,6,ajijo,0.0,0.0,0.0,6,100.0
1540,20,14,bharat,717.68,717.68,0.0,0,0.0
1541,30,6,ajijo,5.99,5.99,0.0,5,83.33
1541,30,24,bharat,914.27,914.27,0.0,0,0.0
1542,47,13,ajijo,9.45,9.45,0.0,11,84.62
1542,47,34,bharat,1304.06,1304.06,0.0,0,0.0
1543,9,3,ajijo,0.0,0.0,0.0,3,100.0
1543,9,6,bharat,290.42,290.42,0.0,0,0.0
1544,11,2,ajijo,0.0,0.0,0.0,2,100.0
1544,11,9,bharat,369.57,369.57,0.0,0,0.0
1545,2,0,ajijo,0.0,0.0,0.0,0,
1545,2,2,bharat,127.45,127.45,0.0,0,0.0
1546,32,10,ajijo,9.14,9.14,0.0,8,80.0
1546,32,22,bharat,751.73,751.73,0.0,0,0.0
1547,46,14,ajijo,26.98,26.98,0.0,12,85.71
1547,46,32,bharat,1422.31,1422.31,0.0,0,0.0
1548,48,11,ajijo,53.24,53.24,0.0,10,90.91
1548,48,37,bharat,1368.86,1368.86,0.0,0,0.0
1549,18,4,ajijo,0.0,0.0,0.0,4,100.0
1549,18,14,bharat,738.6,738.6,0.0,0,0.0
1550,23,8,ajijo,0.0,0.0,0.0,8,100.0
1550,23,15,bharat,528.46,528.46,0.0,0,0.0
1551,27,9,ajijo,77.11,77.11,0.0,6,66.67
1551,27,18,bharat,712.19,712.19,0.0,0,0.0
1552,3,1,ajijo,0.0,0.0,0.0,1,100.0
1552,3,2,bharat,47.42,47.42,0.0,0,0.0
1553,28,11,ajijo,58.92,58.92,0.0,9,81.82
1553,28,17,bharat,816.24,816.24,0.0,0,0.0
1554,49,9,ajijo,58.56,58.56,0.0,5,55.56
1554,49,40,bharat,1738.87,1738.87,0.0,0,0.0
1555,44,14,ajijo,32.73,32.73,0.0,11,78.57
1555,44,30,bharat,1391.37,1391.37,0.0,0,0.0
1556,31,10,ajijo,0.0,0.0,0.0,10,100.0
1556,31,21,bharat,841.15,841.15,0.0,0,0.0
1557,33,12,ajijo,32.41,32.41,0.0,9,75.0
1557,33,21,bharat,929.64,929.64,0.0,0,0.0
1558,26,7,ajijo,0.0,0.0,0.0,7,100.0
1558,26,19,bharat,543.88,543.88,0.0,0,0.0
1559,33,7,ajijo,0.0,0.0,0.0,7,100.0
1559,33,26,bharat,1067.89,1067.89,0.0,0,0.0
1560,16,6,ajijo,35.22,35.22,0.0,4,66.67
1560,16,10,bharat,409.87,409.87,0.0,0,0.0
1561,43,15,ajijo,0.0,0.0,0.0,15,100.0
1561,43,28,bharat,1060.5,1060.5,0.0,0,0.0
1562,18,7,ajijo,31.5,31.5,0.0,6,85.71
1562,18,11,bharat,352.04,352.04,0.0,0,0.0
1563,6,2,ajijo,0.0,0.0,0.0,2,100.0
1563,6,4,bharat,109.6,109.6,0.0,0,0.0
1564,24,10,ajijo,3.5,3.5,0.0,9,90.0
1564,24,14,bharat,567.13,567.13,0.0,0,0.0
1565,9,5,ajijo,0.0,0.0,0.0,5,100.0
1565,9,4,bharat,220.67,220.67,0.0,0,0.0
1566,5,3,ajijo,3.5,3.5,0.0,2,66.67
1566,5,2,bharat,35.98,35.98,0.0,0,0.0
1567,8,1,ajijo,0.0,0.0,0.0,1,100.0
1567,8,7,bharat,203.6,203.6,0.0,0,0.0
1568,13,5,ajijo,0.0,0.0,0.0,5,100.0
1568,13,8,bharat,354.19,354.19,0.0,0,0.0
1569,39,8,ajijo,0.0,0.0,0.0,8,100.0
1569,39,31,bharat,1188.5,1188.5,0.0,0,0.0
1570,34,15,ajijo,1.99,1.99,0.0,14,93.33
1570,34,19,bharat,634.63,634.63,0.0,0,0.0
1571,5,3,ajijo,0.0,0.0,0.0,3,100.0
1571,5,2,bharat,85.57,85.57,0.0,0,0.0
1572,32,3,ajijo,0.0,0.0,0.0,3,100.0
1572,32,29,bharat,1073.18,1073.18,0.0,0,0.0
1573,47,16,ajijo,21.14,21.14,0.0,14,87.5
1573,47,31,bharat,1191.52,1191.52,0.0,0,0.0
1574,1,0,ajijo,0.0,0.0,0.0,0,
1574,1,1,bharat,59.93,59.93,0.0,0,0.0
1575,32,5,ajijo,0.0,0.0,0.0,5,100.0
1575,32,27,bharat,959.45,959.45,0.0,0,0.0
1576,9,3,ajijo,0.0,0.0,0.0,3,100.0
1576,9,6,bharat,225.59,225.59,0.0,0,0.0
1577,39,8,ajijo,12.55,12.55,0.0,7,87.5
1577,39,31,bharat,1315.55,1315.55,0.0,0,0.0
1578,24,5,ajijo,10.99,10.99,0.0,4,80.0
1578,24,19,bharat,732.72,732.72,0.0,0,0.0
1579,20,6,ajijo,77.97,77.97,0.0,5,83.33
1579,20,14,bharat,624.07,624.07,0.0,0,0.0
1580,42,8,ajijo,0.0,0.0,0.0,8,100.0
1580,42,34,bharat,1431.89,1431.89,0.0,0,0.0
1581,19,4,ajijo,0.0,0.0,0.0,4,100.0
1581,19,15,bharat,763.22,763.22,0.0,0,0.0
1582,20,5,ajijo,0.0,0.0,0.0,5,100.0
1582,20,15,bharat,559.54,559.54,0.0,0,0.0
1583,21,6,ajijo,0.0,0.0,0.0,6,100.0
1583,21,15,bharat,544.02,544.02,0.0,0,0.0
1584,45,6,ajijo,44.97,44.97,0.0,4,66.67
1584,45,39,bharat,1460.15,1460.15,0.0,0,0.0
1585,45,16,ajijo,45.68,45.68,0.0,12,75.0
1585,45,29,bharat,1273.49,1273.49,0.0,0,0.0
1586,11,3,ajijo,0.0,0.0,0.0,3,100.0
1586,11,8,bharat,601.4,601.4,0.0,0,0.0
1587,8,5,ajijo,1.8,1.8,0.0,4,80.0
1587,8,3,bharat,113.75,113.75,0.0,0,0.0
1588,4,0,ajijo,0.0,0.0,0.0,0,
1588,4,4,bharat,119.8,119.8,0.0,0,0.0
1589,32,5,ajijo,0.0,0.0,0.0,5,100.0
1589,32,27,bharat,1090.44,1090.44,0.0,0,0.0
1590,42,12,ajijo,26.19,26.19,0.0,11,91.67
1590,42,30,bharat,1066.17,1066.17,0.0,0,0.0
1591,36,12,ajijo,14.99,14.99,0.0,10,83.33
1591,36,24,bharat,748.36,748.36,0.0,0,0.0
1592,40,14,ajijo,30.97,30.97,0.0,13,92.86
1592,40,26,bharat,1155.26,1155.26,0.0,0,0.0
1593,37,15,ajijo,37.27,37.27,0.0,14,93.33
1593,37,22,bharat,926.79,926.79,0.0,0,0.0
1594,19,4,ajijo,9.99,9.99,0.0,3,75.0
1594,19,15,bharat,555.76,555.76,0.0,0,0.0
1595,22,7,ajijo,34.13,34.13,0.0,4,57.14
1595,22,15,bharat,552.5,552.5,0.0,0,0.0
1596,35,9,ajijo,6.5,6.5,0.0,8,88.89
1596,35,26,bharat,1042.07,1042.07,0.0,0,0.0
1597,34,8,ajijo,30.49,30.49,0.0,6,75.0
1597,34,26,bharat,902.57,902.57,0.0,0,0.0
1598,46,9,ajijo,36.56,36.56,0.0,7,77.78
1598,46,37,bharat,1460.97,1460.97,0.0,0,0.0
1599,27,7,ajijo,6.55,6.55,0.0,6,85.71
1599,27,20,bharat,805.84,805.84,0.0,0,0.0
1600,36,15,ajijo,19.4,19.4,0.0,12,80.0
1600,36,21,bharat,930.45,930.45,0.0,0,0.0
1601,27,7,ajijo,8.94,8.94,0.0,5,71.43
1601,27,20,bharat,870.18,870.18,0.0,0,0.0
1602,22,7,ajijo,0.0,0.0,0.0,7,100.0
1602,22,15,bharat,571.73,571.73,0.0,0,0.0
1603,5,3,ajijo,5.95,5.95,0.0,2,66.67
1603,5,2,bharat,138.36,138.36,0.0,0,0.0
1604,43,6,ajijo,0.0,0.0,0.0,6,100.0
1604,43,37,bharat,1230.92,1230.92,0.0,0,0.0
1605,29,9,ajijo,0.0,0.0,0.0,9,100.0
1605,29,20,bharat,873.35,873.35,0.0,0,0.0
1606,10,4,ajijo,0.0,0.0,0.0,4,100.0
1606,10,6,bharat,287.09,287.09,0.0,0,0.0
1607,46,9,ajijo,0.0,0.0,0.0,9,100.0
1607,46,37,bharat,1495.49,1495.49,0.0,0,0.0
1608,35,16,ajijo,1.9,1.9,0.0,15,93.75
1608,35,19,bharat,744.11,744.11,0.0,0,0.0
1609,3,1,ajijo,0.0,0.0,0.0,1,100.0
1609,3,2,bharat,61.96,61.96,0.0,0,0.0
1610,11,3,ajijo,16.39,16.39,0.0,2,66.67
1610,11,8,bharat,334.59,334.59,0.0,0,0.0
1611,9,5,ajijo,0.0,0.0,0.0,5,100.0
1611,9,4,bharat,123.0,123.0,0.0,0,0.0
1612,31,11,ajijo,32.48,32.48,0.0,9,81.82
1612,31,20,bharat,870.84,870.84,0.0,0,0.0
1613,33,10,ajijo,2.0,2.0,0.0,9,90.0
1613,33,23,bharat,952.49,952.49,0.0,0,0.0
1614,3,1,ajijo,0.0,0.0,0.0,1,100.0
1614,3,2,bharat,106.55,106.55,0.0,0,0.0
1615,23,4,ajijo,12.74,12.74,0.0,3,75.0
1615,23,19,bharat,1146.18,1146.18,0.0,0,0.0
1616,40,13,ajijo,41.03,41.03,0.0,11,84.62
1616,40,27,bharat,1235.93,1235.93,0.0,0,0.0
1617,21,6,ajijo,9.24,9.24,0.0,5,83.33
1617,21,15,bharat,798.91,798.91,0.0,0,0.0
1618,41,11,ajijo,11.25,11.25,0.0,9,81.82
1618,41,30,bharat,1254.44,1254.44,0.0,0,0.0
1619,16,9,ajijo,0.0,0.0,0.0,9,100.0
1619,16,7,bharat,258.22,258.22,0.0,0,0.0
1620,48,16,ajijo,38.82,38.82,0.0,15,93.75
1620,48,32,bharat,1447.97,1447.97,0.0,0,0.0
1621,8,4,ajijo,0.0,0.0,0.0,4,100.0
1621,8,4,bharat,146.18,146.18,0.0,0,0.0
1622,27,9,ajijo,0.0,0.0,0.0,9,100.0
1622,27,18,bharat,721.22,721.22,0.0,0,0.0
1623,41,8,ajijo,15.64,15.64,0.0,7,87.5
1623,41,33,bharat,1511.76,1511.76,0.0,0,0.0
1624,12,4,ajijo,0.0,0.0,0.0,4,100.0
1624,12,8,bharat,313.94,313.94,0.0,0,0.0
1625,33,12,ajijo,6.49,6.49,0.0,11,91.67
1625,33,21,bharat,844.29,844.29,0.0,0,0.0
1626,11,1,ajijo,0.0,0.0,0.0,1,100.0
1626,11,10,bharat,425.15,425.15,0.0,0,0.0
1627,31,5,ajijo,16.49,16.49,0.0,4,80.0
1627,31,26,bharat,1201.37,1201.37,0.0,0,0.0
1628,33,12,ajijo,2.25,2.25,0.0,11,91.67
1628,33,21,bharat,756.01,756.01,0.0,0,0.0
1629,4,1,ajijo,10.13,10.13,0.0,0,0.0
1629,4,3,bharat,63.78,63.78,0.0,0,0.0
1630,45,15,ajijo,41.73,41.73,0.0,12,80.0
1630,45,30,bharat,1269.66,1269.66,0.0,0,0.0
1631,46,17,ajijo,0.0,0.0,0.0,17,100.0
1631,46,29,bharat,1292.67,1292.67,0.0,0,0.0
1632,5,1,ajijo,0.0,0.0,0.0,1,100.0
1632,5,4,bharat,124.24,124.24,0.0,0,0.0
1633,11,3,ajijo,0.0,0.0,0.0,3,100.0
1633,11,8,bharat,298.9,298.9,0.0,0,0.0
1634,41,12,ajijo,19.91,19.91,0.0,10,83.33
1634,41,29,bharat,1170.63,1170.63,0.0,0,0.0
1635,6,1,ajijo,0.0,0.0,0.0,1,100.0
1635,6,5,bharat,186.76,186.76,0.0,0,0.0
1636,14,5,ajijo,0.0,0.0,0.0,5,100.0
1636,14,9,bharat,369.3,369.3,0.0,0,0.0
1637,17,5,ajijo,10.94,10.94,0.0,4,80.0
1637,17,12,bharat,423.69,423.69,0.0,0,0.0
1638,8,3,ajijo,43.87,43.87,0.0,1,33.33
1638,8,5,bharat,225.51,225.51,0.0,0,0.0
1639,1,0,ajijo,0.0,0.0,0.0,0,
1639,1,1,bharat,26.42,26.42,0.0,0,0.0
1640,49,15,ajijo,21.92,21.92,0.0,13,86.67
1640,49,34,bharat,1206.84,1206.84,0.0,0,0.0
1641,45,12,ajijo,96.68,96.68,0.0,8,66.67
1641,45,33,bharat,1465.32,1465.32,0.0,0,0.0
1642,23,9,ajijo,0.0,0.0,0.0,9,100.0
1642,23,14,bharat,490.71,490.71,0.0,0,0.0
1643,3,1,ajijo,0.0,0.0,0.0,1,100.0
1643,3,2,bharat,23.83,23.83,0.0,0,0.0
1644,14,7,ajijo,16.74,16.74,0.0,5,71.43
1644,14,7,bharat,280.41,280.41,0.0,0,0.0
1645,12,6,ajijo,22.95,22.95,0.0,2,33.33
1645,12,6,bharat,317.89,317.89,0.0,0,0.0
1646,24,7,ajijo,0.0,0.0,0.0,7,100.0
1646,24,17,bharat,652.18,652.18,0.0,0,0.0
1647,2,1,ajijo,0.0,0.0,0.0,1,100.0
1647,2,1,bharat,42.73,42.73,0.0,0,0.0
1648,15,3,ajijo,0.0,0.0,0.0,3,100.0
1648,15,12,bharat,577.52,577.52,0.0,0,0.0
1649,5,1,ajijo,0.0,0.0,0.0,1,100.0
1649,5,4,bharat,87.21,87.21,0.0,0,0.0
1650,35,10,ajijo,0.0,0.0,0.0,10,100.0
1650,35,25,bharat,945.45,945.45,0.0,0,0.0
1651,9,4,ajijo,4.5,4.5,0.0,3,75.0
1651,9,5,bharat,287.84,287.84,0.0,0,0.0
1652,32,14,ajijo,124.84,124.84,0.0,10,71.43
1652,32,18,bharat,649.4,649.4,0.0,0,0.0
1653,10,3,ajijo,17.98,17.98,0.0,2,66.67
1653,10,7,bharat,286.73,286.73,0.0,0,0.0
1654,49,18,ajijo,107.33,107.33,0.0,14,77.78
1654,49,31,bharat,1364.5,1364.5,0.0,0,0.0
1655,12,6,ajijo,0.0,0.0,0.0,6,100.0
1655,12,6,bharat,138.54,138.54,0.0,0,0.0
1656,14,3,ajijo,0.0,0.0,0.0,3,100.0
1656,14,11,bharat,325.05,325.05,0.0,0,0.0
1657,42,8,ajijo,66.66,66.66,0.0,6,75.0
1657,42,34,bharat,1487.43,1487.43,0.0,0,0.0
1658,8,2,ajijo,17.3,17.3,0.0,1,50.0
1658,8,6,bharat,322.74,322.74,0.0,0,0.0
1659,23,6,ajijo,23.14,23.14,0.0,5,83.33
1659,23,17,bharat,555.69,555.69,0.0,0,0.0
1660,18,7,ajijo,22.23,22.23,0.0,6,85.71
1660,18,11,bharat,263.75,263.75,0.0,0,0.0
1661,5,3,ajijo,0.0,0.0,0.0,3,100.0
1661,5,2,bharat,53.97,53.97,0.0,0,0.0
1662,40,12,ajijo,85.47,85.47,0.0,10,83.33
1662,40,28,bharat,973.98,973.98,0.0,0,0.0
1663,42,16,ajijo,75.0,75.0,0.0,15,93.75
1663,42,26,bharat,932.28,932.28,0.0,0,0.0
1664,16,6,ajijo,0.0,0.0,0.0,6,100.0
1664,16,10,bharat,465.1,465.1,0.0,0,0.0
1665,20,8,ajijo,2.99,2.99,0.0,7,87.5
1665,20,12,bharat,559.23,559.23,0.0,0,0.0
1666,20,7,ajijo,12.0,12.0,0.0,5,71.43
1666,20,13,bharat,462.29,462.29,0.0,0,0.0
1667,45,16,ajijo,9.74,9.74,0.0,14,87.5
1667,45,29,bharat,1055.81,1055.81,0.0,0,0.0
1668,41,11,ajijo,24.49,24.49,0.0,9,81.82
1668,41,30,bharat,1096.81,1096.81,0.0,0,0.0
1669,23,8,ajijo,0.0,0.0,0.0,8,100.0
1669,23,15,bharat,440.97,440.97,0.0,0,0.0
1670,23,5,ajijo,0.0,0.0,0.0,5,100.0
1670,23,18,bharat,803.93,803.93,0.0,0,0.0
1671,23,11,ajijo,41.72,41.72,0.0,10,90.91
1671,23,12,bharat,571.5,571.5,0.0,0,0.0
1672,39,7,ajijo,0.0,0.0,0.0,7,100.0
1672,39,32,bharat,1274.85,1274.85,0.0,0,0.0
1673,47,18,ajijo,12.49,12.49,0.0,16,88.89
1673,47,29,bharat,1317.77,1317.77,0.0,0,0.0
1674,11,3,ajijo,6.95,6.95,0.0,2,66.67
1674,11,8,bharat,330.28,330.28,0.0,0,0.0
1675,43,19,ajijo,91.44,91.44,0.0,15,78.95
1675,43,24,bharat,1012.01,1012.01,0.0,0,0.0
1676,49,11,ajijo,21.44,21.44,0.0,10,90.91
1676,49,38,bharat,1414.07,1414.07,0.0,0,0.0
1677,40,10,ajijo,5.8,5.8,0.0,8,80.0
1677,40,30,bharat,1494.42,1494.42,0.0,0,0.0
1678,15,6,ajijo,40.23,40.23,0.0,4,66.67
1678,15,9,bharat,334.29,334.29,0.0,0,0.0
1679,7,3,ajijo,18.3,18.3,0.0,1,33.33
1679,7,4,bharat,168.34,168.34,0.0,0,0.0
1680,10,4,ajijo,0.0,0.0,0.0,4,100.0
1680,10,6,bharat,296.65,296.65,0.0,0,0.0
1681,9,3,ajijo,0.0,0.0,0.0,3,100.0
1681,9,6,bharat,376.7,376.7,0.0,0,0.0
1682,27,13,ajijo,3.2,3.2,0.0,12,92.31
1682,27,14,bharat,521.97,521.97,0.0,0,0.0
1683,24,7,ajijo,43.93,43.93,0.0,5,71.43
1683,24,17,bharat,729.86,729.86,0.0,0,0.0
1684,42,16,ajijo,1.5,1.5,0.0,15,93.75
1684,42,26,bharat,1177.12,1177.12,0.0,0,0.0
1685,42,14,ajijo,3.75,3.75,0.0,13,92.86
1685,42,28,bharat,1150.15,1150.15,0.0,0,0.0
1686,29,9,ajijo,0.0,0.0,0.0,9,100.0
1686,29,20,bharat,836.95,836.95,0.0,0,0.0
1687,9,2,ajijo,0.0,0.0,0.0,2,100.0
1687,9,7,bharat,302.12,302.12,0.0,0,0.0
1688,45,14,ajijo,0.0,0.0,0.0,14,100.0
1688,45,31,bharat,1612.29,1612.29,0.0,0,0.0
1689,11,5,ajijo,0.0,0.0,0.0,5,100.0
1689,11,6,bharat,170.86,170.86,0.0,0,0.0
1690,20,4,ajijo,3.99,3.99,0.0,3,75.0
1690,20,16,bharat,542.56,542.56,0.0,0,0.0
1691,16,5,ajijo,4.99,4.99,0.0,4,80.0
1691,16,11,bharat,490.11,490.11,0.0,0,0.0
1692,21,6,ajijo,0.0,0.0,0.0,6,100.0
1692,21,15,bharat,665.26,665.26,0.0,0,0.0
1693,12,3,ajijo,15.74,15.74,0.0,2,66.67
1693,12,9,bharat,260.92,260.92,0.0,0,0.0
1694,36,6,ajijo,0.0,0.0,0.0,6,100.0
1694,36,30,bharat,1375.12,1375.12,0.0,0,0.0
1695,29,11,ajijo,0.0,0.0,0.0,11,100.0
1695,29,18,bharat,794.57,794.57,0.0,0,0.0
1696,18,3,ajijo,0.0,0.0,0.0,3,100.0
1696,18,15,bharat,486.21,486.21,0.0,0,0.0
1697,28,10,ajijo,0.0,0.0,0.0,10,100.0
1697,28,18,bharat,734.98,734.98,0.0,0,0.0
1698,15,4,ajijo,0.0,0.0,0.0,4,100.0
1698,15,11,bharat,483.19,483.19,0.0,0,0.0
1699,44,13,ajijo,27.89,27.89,0.0,12,92.31
1699,44,31,bharat,1479.4,1479.4,0.0,0,0.0
1700,7,1,ajijo,0.0,0.0,0.0,1,100.0
1700,7,6,bharat,205.59,205.59,0.0,0,0.0
1701,43,11,ajijo,0.8,0.8,0.0,10,90.91
1701,43,32,bharat,1302.59,1302.59,0.0,0,0.0
1702,32,7,ajijo,6.5,6.5,0.0,6,85.71
1702,32,25,bharat,973.02,973.02,0.0,0,0.0
1703,34,13,ajijo,0.0,0.0,0.0,13,100.0
1703,34,21,bharat,983.08,983.08,0.0,0,0.0
1704,13,3,ajijo,0.0,0.0,0.0,3,100.0
1704,13,10,bharat,414.11,414.11,0.0,0,0.0
1705,6,1,ajijo,0.0,0.0,0.0,1,100.0
1705,6,5,bharat,273.37,273.37,0.0,0,0.0
1706,37,9,ajijo,13.74,13.74,0.0,8,88.89
1706,37,28,bharat,1149.13,1149.13,0.0,0,0.0
1707,5,0,ajijo,0.0,0.0,0.0,0,
1707,5,5,bharat,369.7,369.7,0.0,0,0.0
1708,5,1,ajijo,73.05,73.05,0.0,0,0.0
1708,5,4,bharat,121.26,121.26,0.0,0,0.0
1709,25,9,ajijo,0.0,0.0,0.0,9,100.0
1709,25,16,bharat,764.44,764.44,0.0,0,0.0
1710,43,9,ajijo,28.99,28.99,0.0,8,88.89
1710,43,34,bharat,1172.74,1172.74,0.0,0,0.0
1711,5,2,ajijo,21.5,21.5,0.0,1,50.0
1711,5,3,bharat,108.92,108.92,0.0,0,0.0
1712,16,5,ajijo,0.0,0.0,0.0,5,100.0
1712,16,11,bharat,416.15,416.15,0.0,0,0.0
1713,47,6,ajijo,45.11,45.11,0.0,5,83.33
1713,47,41,bharat,1332.91,1332.91,0.0,0,0.0
1714,44,15,ajijo,0.0,0.0,0.0,15,100.0
1714,44,29,bharat,910.79,910.79,0.0,0,0.0
1715,42,8,ajijo,0.0,0.0,0.0,8,100.0
1715,42,34,bharat,1272.64,1272.64,0.0,0,0.0
1716,43,10,ajijo,0.0,0.0,0.0,10,100.0
1716,43,33,bharat,1179.65,1179.65,0.0,0,0.0
1717,34,6,ajijo,15.0,15.0,0.0,5,83.33
1717,34,28,bharat,1168.36,1168.36,0.0,0,0.0
1718,46,17,ajijo,18.85,18.85,0.0,15,88.24
1718,46,29,bharat,1265.95,1265.95,0.0,0,0.0
1719,26,7,ajijo,3.39,3.39,0.0,6,85.71
1719,26,19,bharat,749.59,749.59,0.0,0,0.0
1720,46,15,ajijo,35.7,35.7,0.0,13,86.67
1720,46,31,bharat,1010.75,1010.75,0.0,0,0.0
1721,13,5,ajijo,20.49,20.49,0.0,4,80.0
1721,13,8,bharat,283.33,283.33,0.0,0,0.0
1722,25,7,ajijo,73.62,73.62,0.0,5,71.43
1722,25,18,bharat,690.75,690.75,0.0,0,0.0
1723,31,11,ajijo,160.97,160.97,0.0,6,54.55
1723,31,20,bharat,889.54,889.54,0.0,0,0.0
1724,5,0,ajijo,0.0,0.0,0.0,0,
1724,5,5,bharat,147.83,147.83,0.0,0,0.0
1725,43,12,ajijo,0.0,0.0,0.0,12,100.0
1725,43,31,bharat,1341.63,1341.63,0.0,0,0.0
1726,3,1,ajijo,0.0,0.0,0.0,1,100.0
1726,3,2,bharat,99.72,99.72,0.0,0,0.0
1727,4,0,ajijo,0.0,0.0,0.0,0,
1727,4,4,bharat,158.2,158.2,0.0,0,0.0
1728,9,1,ajijo,0.0,0.0,0.0,1,100.0
1728,9,8,bharat,283.49,283.49,0.0,0,0.0
1729,39,12,ajijo,4.95,4.95,0.0,10,83.33
1729,39,27,bharat,1066.1,1066.1,0.0,0,0.0
1730,49,8,ajijo,12.48,12.48,0.0,6,75.0
1730,49,41,bharat,1643.83,1643.83,0.0,0,0.0
1731,35,11,ajijo,0.0,0.0,0.0,11,100.0
1731,35,24,bharat,986.55,986.55,0.0,0,0.0
1732,32,8,ajijo,16.45,16.45,0.0,7,87.5
1732,32,24,bharat,866.62,866.62,0.0,0,0.0
1733,9,3,ajijo,0.0,0.0,0.0,3,100.0
1733,9,6,bharat,188.9,188.9,0.0,0,0.0
1734,4,1,ajijo,0.0,0.0,0.0,1,100.0
1734,4,3,bharat,173.2,173.2,0.0,0,0.0
1735,8,2,ajijo,0.0,0.0,0.0,2,100.0
1735,8,6,bharat,138.98,138.98,0.0,0,0.0
1736,38,9,ajijo,27.98,27.98,0.0,8,88.89
1736,38,29,bharat,1291.93,1291.93,0.0,0,0.0
1737,27,13,ajijo,4.6,4.6,0.0,12,92.31
1737,27,14,bharat,734.89,734.89,0.0,0,0.0
1738,32,9,ajijo,12.49,12.49,0.0,8,88.89
1738,32,23,bharat,1214.81,1214.81,0.0,0,0.0
1739,15,3,ajijo,16.8,16.8,0.0,1,33.33
1739,15,12,bharat,639.91,639.91,0.0,0,0.0
1740,21,6,ajijo,1.99,1.99,0.0,5,83.33
1740,21,15,bharat,542.73,542.73,0.0,0,0.0
1741,23,9,ajijo,15.55,15.55,0.0,6,66.67
1741,23,14,bharat,411.21,411.21,0.0,0,0.0
1742,49,10,ajijo,22.84,22.84,0.0,8,80.0
1742,49,39,bharat,1663.28,1663.28,0.0,0,0.0
1743,25,6,ajijo,0.0,0.0,0.0,6,100.0
1743,25,19,bharat,999.11,999.11,0.0,0,0.0
1744,2,0,ajijo,0.0,0.0,0.0,0,
1744,2,2,bharat,124.3,124.3,0.0,0,0.0
1745,21,9,ajijo,0.0,0.0,0.0,9,100.0
1745,21,12,bharat,569.21,569.21,0.0,0,0.0
1746,4,0,ajijo,0.0,0.0,0.0,0,
1746,4,4,bharat,127.63,127.63,0.0,0,0.0
1747,27,4,ajijo,0.0,0.0,0.0,4,100.0
1747,27,23,bharat,937.89,937.89,0.0,0,0.0
1748,7,4,ajijo,0.0,0.0,0.0,4,100.0
1748,7,3,bharat,93.6,93.6,0.0,0,0.0
1749,17,4,ajijo,0.0,0.0,0.0,4,100.0
1749,17,13,bharat,543.32,543.32,0.0,0,0.0
