,inventory,item_url
215,"
Inventory policy :

                
                1
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/chutney/products/panipuri-concentrate-pattu-360g
216,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/chutney/products/sandwich-chutney-ashoka-285g
217,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/chutney/products/panipuri-concentrate-ashoka-285g
218,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/chutney/products/tamarind-chutney-pattu-315g
219,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/chutney/products/delhi-chat-chutney-pattu-300g
220,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/chutney/products/date-tamarind-chutney-pattu-330g
221,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/chutney/products/bombay-bhel-puri-chutney-pattu
222,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/chyawanprash/products/chyawanprash-patanjali-1kg
223,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/chyawanprash/products/chyawanprash-dabur-1kg
224,"
Inventory policy :

                
                1
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/chyawanprash/products/janma-ghunti-dabur-60ml
225,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/coconut-chips/products/uttam-uttam-coconut-chips-200g
226,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/coconut-cream/products/monika-coconut-cream-400ml
227,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/coconut-cream/products/coconut-cream-kara
228,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/coconut-cream/products/coconut-cream-270ml-ayam
229,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/coconut-desiccated/products/coconut-dessicated-fine-pattu-250g
230,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/coconut-desiccated/products/uttam-coconut-desicated
231,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/coconut-desiccated/products/desiccated-coconut-b-g
232,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/coconut-desiccated/products/desiccated-coconut-500g-maharajis-choice
233,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/coconut-desiccated/products/coconut-dessicated-fine-500-gm
234,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/coconut-milk/products/coconut-milk-400ml-monika
235,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/coconut-milk/products/coconut-milk-270ml-ayam
236,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/coconut-milk-powder/products/coconut-milk-powder-150g-ayam
237,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/coconut-shredded/products/uttam-uttam-coconut-shredded
238,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/coconut-shredded/products/threaded-coconut-500g-maharajis-choice
239,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/coconut-whole/products/coconut-whole-1pc-150g-200g-uttam
240,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colour-gulal/products/yellow-herbal-holi-color-100g
241,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colour-gulal/products/rangoli-colour-white-200g
242,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colour-gulal/products/rangoli-colour-red-200g
243,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colour-gulal/products/rangoli-colour-orange-200g
244,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colour-gulal/products/rangoli-colour-green-200g
245,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colour-gulal/products/rangoli-colour-blue-200g
246,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colour-gulal/products/holi-colour-200g
247,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colour-gulal/products/holi-colour-100g
248,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colour-gulal/products/holi-colours-pink-200g
249,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/colours/products/tandoori-colour-50ml-maharajis-choice
250,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colours/products/tandoori-colour-100g-uttam
251,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/colours/products/saffron-colour-100gm-uttam
252,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colours/products/red-colour-maharaja-choice-50ml
253,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colours/products/green-colour-maharaja-choice-50ml
254,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colours/products/egg-yellow-colour-maharaja-choice-50ml
255,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/colours/products/chocolate-brown-colour-25ml
256,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/colours/products/tandoori-colour-maharaja-choice
