name,inventory,price,price_correspondance,collection,item_url
"CHILLI POWDER KASHMIRI, PATTU, 100G",7,$2.30,'/products/chilli-powder-kashmiri-pattu-100g',spice-pouch,https://www.ajijo.com.au/collections/spice-pouch/products/chilli-powder-kashmiri-pattu-100g
"AJWAIN SEEDS, JK, 200G",10,$3.99,'/products/ajwain-seeds-jk-200g',spice-pouch,https://www.ajijo.com.au/collections/spice-pouch/products/ajwain-seeds-jk-200g
"NUTELLA HAZELNUT SPREAD, FERRERO, 400G",12,$5.99,'/products/nutella-hazelnut-spread-400g',spreads,https://www.ajijo.com.au/collections/spreads/products/nutella-hazelnut-spread-400g
"VEGETABLE EXTRACT SPREAD, PROMITE, 290G",2,$4.50,'/products/promite',spreads,https://www.ajijo.com.au/collections/spreads/products/promite
NUTELLA MINI JAR 25G,-199,$2.00,'/products/nutella-mini-jar',spreads,https://www.ajijo.com.au/collections/spreads/products/nutella-mini-jar
"Cream Cheese Spread, Kraft 250g",-199,$4.00,'/products/kraft-cream-cheese-spread-250g',spreads,https://www.ajijo.com.au/collections/spreads/products/kraft-cream-cheese-spread-250g
HAZELNUT CHOCOLATE SPREAD 400G,-199,$5.95,'/products/hazelnut-chocolate-spread-400g',spreads,https://www.ajijo.com.au/collections/spreads/products/hazelnut-chocolate-spread-400g
VEGEMITE 220G,-199,$4.50,'/products/vegemite-220g',spreads,https://www.ajijo.com.au/collections/spreads/products/vegemite-220g
"Peanut Butter Smooth, Bega, 375g",12,$5.25,'/products/sanitarium-smooth-peanut-butter-375g',spreads,https://www.ajijo.com.au/collections/spreads/products/sanitarium-smooth-peanut-butter-375g
"Peanut Butter Crunchy, Bega  375g",-199,$4.15,'/products/sanitarium-crunchy-peanut-butter-375g',spreads,https://www.ajijo.com.au/collections/spreads/products/sanitarium-crunchy-peanut-butter-375g
NUTELLA HAZELNUT SPREAD 220G,-199,$4.75,'/products/nutella-hazelnut-sprd-220g',spreads,https://www.ajijo.com.au/collections/spreads/products/nutella-hazelnut-sprd-220g
"VEGETABLE STOCK, CAMPBELL'S 1L",4,$4.50,'/products/real-stock-vegetable',stock-gravy,https://www.ajijo.com.au/collections/stock-gravy/products/real-stock-vegetable
"CHICKEN STOCK, CAMPBELL'S 1L",5,$4.50,'/products/real-stock-chicken',stock-gravy,https://www.ajijo.com.au/collections/stock-gravy/products/real-stock-chicken
"BEEF STOCK, CAMPBELL'S 1L",3,$4.50,'/products/real-stock-beef',stock-gravy,https://www.ajijo.com.au/collections/stock-gravy/products/real-stock-beef
FISH STOCK CAMPBELL'S 500ML,-199,$2.45,'/products/real-fish-stock-campbells-500ml',stock-gravy,https://www.ajijo.com.au/collections/stock-gravy/products/real-fish-stock-campbells-500ml
"COCONUT SUGAR, CSR, 250G",-199,$4.25,'/products/coconut-sugar-csr-250g',sugar-salt,https://www.ajijo.com.au/collections/sugar-salt/products/coconut-sugar-csr-250g
"COOKING SEA SALT, OLSSON’S, 1KG",4,$2.50,'/products/cooking-sea-salt-olsson-s-1kg',sugar-salt,https://www.ajijo.com.au/collections/sugar-salt/products/cooking-sea-salt-olsson-s-1kg
"AASHIRVAAD IODISED SALT, 1 KG",7,$1.75,'/products/aashirvaad-iodised-salt-1-kg',sugar-salt,https://www.ajijo.com.au/collections/sugar-salt/products/aashirvaad-iodised-salt-1-kg
"COOKING SALT, SAXA, 1 KG",15,$2.50,'/products/cooking-salt-saxa-1-kg',sugar-salt,https://www.ajijo.com.au/collections/sugar-salt/products/cooking-salt-saxa-1-kg
"WHITE SUGAR, BUNDABERG, 1KG",-199,$2.50,'/products/white-sugar-bundaberg-1kg',sugar-salt,https://www.ajijo.com.au/collections/sugar-salt/products/white-sugar-bundaberg-1kg
TATA SALT 1KG,-199,$1.55,'/products/tata-salt-1kg',sugar-salt,https://www.ajijo.com.au/collections/sugar-salt/products/tata-salt-1kg
"SINDHAV SALT (FASTING SALT), UTTAM, 100G",4,$1.45,'/products/sindhav-salt-fasting-salt-100g-uttam',sugar-salt,https://www.ajijo.com.au/collections/sugar-salt/products/sindhav-salt-fasting-salt-100g-uttam
SAXA SALT TABLE 750G,-99,$4.25,'/products/saxa-salt-table-750g',sugar-salt,https://www.ajijo.com.au/collections/sugar-salt/products/saxa-salt-table-750g
SAKARIYA 400G SPARK,-99,$2.95,'/products/sakariya-400g-spark',sugar-salt,https://www.ajijo.com.au/collections/sugar-salt/products/sakariya-400g-spark
"MIX SWEETS PACK, 250G",4,$7.50,'/products/mix-sweets-pack-250g',sweets,https://www.ajijo.com.au/collections/sweets/products/mix-sweets-pack-250g
Haldiram's Soan Papdi 250g,-199,$3.99,'/products/soan-papdi-haldirams-250g',sweets,https://www.ajijo.com.au/collections/sweets/products/soan-papdi-haldirams-250g
Bikaji Soan papdi 200g,-199,$3.99,'/products/soan-papdi-200gm-bikaji',sweets,https://www.ajijo.com.au/collections/sweets/products/soan-papdi-200gm-bikaji
Bikaji Patisa 400g,-199,$6.95,'/products/patisa-400g-bika-ji',sweets,https://www.ajijo.com.au/collections/sweets/products/patisa-400g-bika-ji
MOTICHUR LADDU 250G PACK,4,$7.50,'/products/motichur-laddu-250g-pack',sweets,https://www.ajijo.com.au/collections/sweets/products/motichur-laddu-250g-pack
JALEBI 300G PACK,7,$7.50,'/products/jalebi-300g-pack',sweets,https://www.ajijo.com.au/collections/sweets/products/jalebi-300g-pack
GRB GHEE MYSORE PAK 250G,-199,$8.50,'/products/grb-ghee-mysore-pak-250g',sweets,https://www.ajijo.com.au/collections/sweets/products/grb-ghee-mysore-pak-250g
Bikaji Soan Papdi 500g,-199,$5.25,'/products/bikaji-soan-papdi-500g',sweets,https://www.ajijo.com.au/collections/sweets/products/bikaji-soan-papdi-500g
Bikaji Dry Petha 400g,-199,$6.75,'/products/bika-ji-dry-petha',sweets,https://www.ajijo.com.au/collections/sweets/products/bika-ji-dry-petha
TACO SHELLS 156G,-199,$4.25,'/products/taco-shells-156g',taco,https://www.ajijo.com.au/collections/taco/products/taco-shells-156g
"TAMARIND CAKE, INDYA, 500G",7,$4.99,'/products/tamarind-cake-indya-500g',tamarind,https://www.ajijo.com.au/collections/tamarind/products/tamarind-cake-indya-500g
TAMARIND MAYIL 1KG,-99,$8.50,'/products/tamarind-mayil-1kg',tamarind,https://www.ajijo.com.au/collections/tamarind/products/tamarind-mayil-1kg
TAMARIND NIRAPARA 500G,-99,$4.50,'/products/tamarind-nirapara-500g',tamarind,https://www.ajijo.com.au/collections/tamarind/products/tamarind-nirapara-500g
TAMARIND MAYIL 500G,-99,$4.50,'/products/tamarind-mayil-500g',tamarind,https://www.ajijo.com.au/collections/tamarind/products/tamarind-mayil-500g
TAMARIND CONCENTRATE 454G (TAMICON),-99,$4.25,'/products/tamarind-concentrate-454g-tamicon',tamarind,https://www.ajijo.com.au/collections/tamarind/products/tamarind-concentrate-454g-tamicon
TAMARIND PASTE MOTHER'S RECIPE 320G,-99,$3.95,'/products/tamarind-paste-mothers-recipe-320g',tamarind,https://www.ajijo.com.au/collections/tamarind/products/tamarind-paste-mothers-recipe-320g
TAMARIND CONCENTRATE 227G (TAMICON),15,$2.99,'/products/tamarind-concentrate-227g-tamicon',tamarind,https://www.ajijo.com.au/collections/tamarind/products/tamarind-concentrate-227g-tamicon
TAMARIND EASTERN 200G,-99,$2.50,'/products/tamarind-eastern-200g',tamarind,https://www.ajijo.com.au/collections/tamarind/products/tamarind-eastern-200g
TATA TEA PREMIUM 1KG,-99,$11.95,'/products/tata-tea-premium-1kg',tea-coffee,https://www.ajijo.com.au/collections/tea-coffee/products/tata-tea-premium-1kg
TAPAL FAMILY MIXTURE 900G,10,$14.99,'/products/tapal-family-mixture-900g',tea-coffee,https://www.ajijo.com.au/collections/tea-coffee/products/tapal-family-mixture-900g
TETLEY NATURAL GREEN TEA 50 TEA BAGS,4,$4.50,'/products/tetley-natural-green-tea-50-tea-bags',tea-coffee,https://www.ajijo.com.au/collections/tea-coffee/products/tetley-natural-green-tea-50-tea-bags
TETLEY DECAF GREEN TEA 50 TEA BAGS,3,$4.50,'/products/tetley-decaf-green-tea-50-tea-bags',tea-coffee,https://www.ajijo.com.au/collections/tea-coffee/products/tetley-decaf-green-tea-50-tea-bags
LIPTON PURE GREEN TEA 50 tea bags,3,$5.15,'/products/lipton-pure-green-tea-50-tea-bags',tea-coffee,https://www.ajijo.com.au/collections/tea-coffee/products/lipton-pure-green-tea-50-tea-bags
JOHAR JOSHANDA NATURAL HERBAL TEA BAGS 30PK,3,$8.50,'/products/johar-joshanda-natural-herbal-tea',tea-coffee,https://www.ajijo.com.au/collections/tea-coffee/products/johar-joshanda-natural-herbal-tea
WAGH BAKRI PREMIUM TEA 500G,-199,$7.45,'/products/wagh-bakri-premium-tea-500g',tea-coffee,https://www.ajijo.com.au/collections/tea-coffee/products/wagh-bakri-premium-tea-500g
WAGH BAKRI PREMIUM TEA 1KG,-99,$15.99,'/products/wagh-bakri-premium-tea-1kg',tea-coffee,https://www.ajijo.com.au/collections/tea-coffee/products/wagh-bakri-premium-tea-1kg
WAGH BAKRI MASALA CHAI 250G,-99,$5.75,'/products/wagh-bakri-masala-chai-250g',tea-coffee,https://www.ajijo.com.au/collections/tea-coffee/products/wagh-bakri-masala-chai-250g
WHITE KING TOILET GEL,-99,$5.75,'/products/white-king-toilet-gel',toilet-cleaners,https://www.ajijo.com.au/collections/toilet-cleaners/products/white-king-toilet-gel
TOILET BOWL CLEANER B&G,-99,$2.95,'/products/toilet-bowl-cleaner-b-g',toilet-cleaners,https://www.ajijo.com.au/collections/toilet-cleaners/products/toilet-bowl-cleaner-b-g
HARPIC 450ML,-99,$4.75,'/products/harpic-450ml',toilet-cleaners,https://www.ajijo.com.au/collections/toilet-cleaners/products/harpic-450ml
CLEAN FREAK 900ML COMM CO,-99,$4.25,'/products/clean-freak-900ml-comm-co',toilet-cleaners,https://www.ajijo.com.au/collections/toilet-cleaners/products/clean-freak-900ml-comm-co
BLUE ACTIVE CHLORINE BREF,-99,$3.99,'/products/blue-active-chlorine-bref',toilet-cleaners,https://www.ajijo.com.au/collections/toilet-cleaners/products/blue-active-chlorine-bref
"ALOEVERA  FACIAL TISSUES,ALLURE, 95 SHEETS",13,$2.50,'/products/aloevera-facial-tissues-allure-95-sheets',toilet-rolls,https://www.ajijo.com.au/collections/toilet-rolls/products/aloevera-facial-tissues-allure-95-sheets
"PAPER TOWEL, ALLURE, 2PK",11,$3.50,'/products/paper-towel-2s-allure',toilet-rolls,https://www.ajijo.com.au/collections/toilet-rolls/products/paper-towel-2s-allure
KLEENEX TOILET TISSUE 9 ROLLS,-199,$7.50,'/products/kleenex-toilet-tissue-9-rolls',toilet-rolls,https://www.ajijo.com.au/collections/toilet-rolls/products/kleenex-toilet-tissue-9-rolls
"TOILET ROLL, KLEENEX, 4 PK",9,$4.50,'/products/kleenex-4-rolls-toilet-tissue',toilet-rolls,https://www.ajijo.com.au/collections/toilet-rolls/products/kleenex-4-rolls-toilet-tissue
"TOILET ROLLS, BLACK & GOLD, 2ply 4PK",10,$3.99,'/products/black-and-gold-toilet-tissue-4pk',toilet-rolls,https://www.ajijo.com.au/collections/toilet-rolls/products/black-and-gold-toilet-tissue-4pk
"TOILET ROLLS, BLACK & GOLD, 2ply 12PK",10,$9.00,'/products/black-gold-toilet-rolls-12pk',toilet-rolls,https://www.ajijo.com.au/collections/toilet-rolls/products/black-gold-toilet-rolls-12pk
TOMATO KETCH UP PATTU 500G,-199,$4.25,'/products/tomato-ketch-up-pattu-500g',tomato-sauce,https://www.ajijo.com.au/collections/tomato-sauce/products/tomato-ketch-up-pattu-500g
ROASTED VERMICELLI MTR 900G,15,$5.50,'/products/roasted-vermicelli-mtr-900-g',vermicelli,https://www.ajijo.com.au/collections/vermicelli/products/roasted-vermicelli-mtr-900-g
VERMICELLI ROASTED AHMED 150G,13,$1.99,'/products/vermicelli-roasted-ahmed-foods',vermicelli,https://www.ajijo.com.au/collections/vermicelli/products/vermicelli-roasted-ahmed-foods
VERMICELLI BAMBINO 350G,-199,$2.50,'/products/vermicelli-350g-bambino',vermicelli,https://www.ajijo.com.au/collections/vermicelli/products/vermicelli-350g-bambino
ROASTED VERMICELLI SHAN 150G,22,$1.99,'/products/roasted-vermicelli-shan-150g',vermicelli,https://www.ajijo.com.au/collections/vermicelli/products/roasted-vermicelli-shan-150g
ROASTED VERMICELLI BAMBINO 350G,-199,$2.50,'/products/roasted-vermicelli-bambind',vermicelli,https://www.ajijo.com.au/collections/vermicelli/products/roasted-vermicelli-bambind
"LASHCHA SHEMAI ( Vermicelli) , Banoful 200g",8,$2.50,'/products/lashcha-shemai',vermicelli,https://www.ajijo.com.au/collections/vermicelli/products/lashcha-shemai
LACHCHA FRIED VERMICELLI PHENY 15OG AHMED,-99,$3.50,'/products/lachcha-fried-vermicelli-pheny-16o-gm-ahmed-foods',vermicelli,https://www.ajijo.com.au/collections/vermicelli/products/lachcha-fried-vermicelli-pheny-16o-gm-ahmed-foods
"Roasted Vermicelli, Double Horse 200g",-199,$2.99,'/products/double-horse-roasted-vermicelli-500g',vermicelli,https://www.ajijo.com.au/collections/vermicelli/products/double-horse-roasted-vermicelli-500g
BALSAMIC VINEGAR CORNWELL'S 500ML,6,$4.75,'/products/balsamic-vinegar-500ml-cornwellis',vinegars,https://www.ajijo.com.au/collections/vinegars/products/balsamic-vinegar-500ml-cornwellis
BALSAMIC VINEGAR COMMUNITY CO 500ML,-99,$4.75,'/products/balsamic-vinegar-500ml-community-co',vinegars,https://www.ajijo.com.au/collections/vinegars/products/balsamic-vinegar-500ml-community-co
"APPLE CIDER VINEGAR, CORNWELL'S 750ML",-99,$3.55,'/products/apple-cidar-vinegar',vinegars,https://www.ajijo.com.au/collections/vinegars/products/apple-cidar-vinegar
WHITE VINEGAR 750 ML CORNWELL'S,8,$3.25,'/products/white-vinegar-750-ml-cornwellis',vinegars,https://www.ajijo.com.au/collections/vinegars/products/white-vinegar-750-ml-cornwellis
WHITE VINEGAR 2 LITRE CORNWELL'S,8,$5.99,'/products/white-vinegar-2-litre-cornwellis',vinegars,https://www.ajijo.com.au/collections/vinegars/products/white-vinegar-2-litre-cornwellis
RED WINE VINEGAR 500ML CORNWELL'S,6,$4.75,'/products/red-wine-vinegar-500ml-cornwellis',vinegars,https://www.ajijo.com.au/collections/vinegars/products/red-wine-vinegar-500ml-cornwellis
NUTRO STRAWBERRY WAFERS 75G,-199,$1.50,'/products/nutro-strawberry-wafers-75g',wafers,https://www.ajijo.com.au/collections/wafers/products/nutro-strawberry-wafers-75g
NUTRO CHOCOLATE WAFERS 75G,-199,$1.50,'/products/nutro-chocolate-wafers-75g',wafers,https://www.ajijo.com.au/collections/wafers/products/nutro-chocolate-wafers-75g
Cadbury Choco chip cookies 156g,-199,$4.00,'/products/cookies-choco-chip-cadbury-156g',wafers,https://www.ajijo.com.au/collections/wafers/products/cookies-choco-chip-cadbury-156g
COOL RIDGE WATER 600ML,-99,$2.50,'/products/cool-ridge-water-600ml',water,https://www.ajijo.com.au/collections/water/products/cool-ridge-water-600ml
WATER 600ML,-99,$2.00,'/products/water-600ml',water,https://www.ajijo.com.au/collections/water/products/water-600ml
SPRING WATER 600MLX12 COMM CO,-99,$8.95,'/products/spring-water-600mlx12-comm-co',water,https://www.ajijo.com.au/collections/water/products/spring-water-600mlx12-comm-co
SANTA VITTORIA WATER 1.5 L,10,$4.00,'/products/santa-vittoria-water-1-5-l',water,https://www.ajijo.com.au/collections/water/products/santa-vittoria-water-1-5-l
PURE SPRING WATER 600ML,-99,$2.00,'/products/pure-spring-water-600ml',water,https://www.ajijo.com.au/collections/water/products/pure-spring-water-600ml
NU PURE SPRING WATER 24 X600ML,-99,$9.99,'/products/nu-pure-spring-water-24-x600ml',water,https://www.ajijo.com.au/collections/water/products/nu-pure-spring-water-24-x600ml
NATURAL SPRING WATER 1.5L,-99,$4.00,'/products/natural-spring-water-1-5l',water,https://www.ajijo.com.au/collections/water/products/natural-spring-water-1-5l
NATURAL MINERAL WATER 1.1L SCHEWEPPES,-99,$3.00,'/products/natural-mineral-water-1-1l-scheweppes',water,https://www.ajijo.com.au/collections/water/products/natural-mineral-water-1-1l-scheweppes
MOUNT FRANKLIN WATER 500ML,-99,$2.00,'/products/mount-franklin-water-500ml',water,https://www.ajijo.com.au/collections/water/products/mount-franklin-water-500ml
AASHIRVAAD Atta ( wheat flour)10kg,20,$18.00,'/products/aashirvaad-whole-wheat-10kg',wheat-flours,https://www.ajijo.com.au/collections/wheat-flours/products/aashirvaad-whole-wheat-10kg
"Whole Wheat Atta, Grewal, 10kg",8,$13.00,'/products/grewal-100-whole-wheat-atta-10kg',wheat-flours,https://www.ajijo.com.au/collections/wheat-flours/products/grewal-100-whole-wheat-atta-10kg
PILSBURY GOLD ATTA 10KG,6,$19.99,'/products/pilsbury-gold-atta-10kg',wheat-flours,https://www.ajijo.com.au/collections/wheat-flours/products/pilsbury-gold-atta-10kg
PILSBURY CHAKKI ATTA 5KG,10,$10.99,'/products/pilsbury-chakki-atta-5kg',wheat-flours,https://www.ajijo.com.au/collections/wheat-flours/products/pilsbury-chakki-atta-5kg
PILLSBURY chakki atta ( wheat flour) 10kg,10,$16.99,'/products/pillsbury-chakki-atta-10kg',wheat-flours,https://www.ajijo.com.au/collections/wheat-flours/products/pillsbury-chakki-atta-10kg
Grewal Chakki Atta 10kg,12,$12.00,'/products/grewal-wheat-flour-10kg',wheat-flours,https://www.ajijo.com.au/collections/wheat-flours/products/grewal-wheat-flour-10kg
GREWAL CHAKKI ATTA 5KG,-199,$7.25,'/products/grewal-chakki-atta-5kg',wheat-flours,https://www.ajijo.com.au/collections/wheat-flours/products/grewal-chakki-atta-5kg
CHAKKI ATTA PILSBURY 1KG,15,$2.99,'/products/chakki-atta-pilsbury-1kg',wheat-flours,https://www.ajijo.com.au/collections/wheat-flours/products/chakki-atta-pilsbury-1kg
Ashirvaad wheat flour (Atta) 5kg,-199,$8.99,'/products/aashrivaad-whole-wheat-atta-5kg',wheat-flours,https://www.ajijo.com.au/collections/wheat-flours/products/aashrivaad-whole-wheat-atta-5kg
"Medium Grain White rice, Sunrice 5kg",-199,$16.99,'/products/medium-grain-white-rice-sunrice-5kg',white-rice,https://www.ajijo.com.au/collections/white-rice/products/medium-grain-white-rice-sunrice-5kg
"Long Grain White Rice, Black & Gold 2kg",15,$4.50,'/products/long-grain-rice-b-g-2kg',white-rice,https://www.ajijo.com.au/collections/white-rice/products/long-grain-rice-b-g-2kg
PURE POOJA COTTON WICKS,-99,$1.25,'/products/pure-pooja-cotton-wicks',wicks-diya,https://www.ajijo.com.au/collections/wicks-diya/products/pure-pooja-cotton-wicks
BRASS PANCH DIYA AARTI,-99,$14.99,'/products/brass-panch-diya-aarti',wicks-diya,https://www.ajijo.com.au/collections/wicks-diya/products/brass-panch-diya-aarti
RADHE JYOT BATTI,-99,$1.99,'/products/radhe-jyot-batti',wicks-diya,https://www.ajijo.com.au/collections/wicks-diya/products/radhe-jyot-batti
KUMKUM WICKS 200PC,-99,$3.99,'/products/kumkum-wicks-200pc',wicks-diya,https://www.ajijo.com.au/collections/wicks-diya/products/kumkum-wicks-200pc
JYOT BATTI,-99,$1.00,'/products/jyot-batti',wicks-diya,https://www.ajijo.com.au/collections/wicks-diya/products/jyot-batti
TULSI DIYA,-99,$3.59,'/products/tulsi-diya',wicks-diya,https://www.ajijo.com.au/collections/wicks-diya/products/tulsi-diya
"RAW MITTI YUM DIYA 5"""" DIA",-99,$2.23,'/products/raw-mitti-yum-diya-5-dia',wicks-diya,https://www.ajijo.com.au/collections/wicks-diya/products/raw-mitti-yum-diya-5-dia
PLAIN EARTHEN DIYA 6PK,-99,$2.99,'/products/plain-earthen-diya-6pk',wicks-diya,https://www.ajijo.com.au/collections/wicks-diya/products/plain-earthen-diya-6pk
PLAIN CLAY DIYA MEDIUM,-99,$1.32,'/products/plain-clay-diya-medium',wicks-diya,https://www.ajijo.com.au/collections/wicks-diya/products/plain-clay-diya-medium
YOGHURT SHREE GANESHA 5KG,-99,$15.00,'/products/yoghurt-sai-shree-5kg',yoghurt,https://www.ajijo.com.au/collections/yoghurt/products/yoghurt-sai-shree-5kg
YOGHURT SAI SHREE 2KG,-99,$9.00,'/products/yoghurt-sai-shree-2kg',yoghurt,https://www.ajijo.com.au/collections/yoghurt/products/yoghurt-sai-shree-2kg
YOGHURT SAI SHREE 1KG,-99,$5.50,'/products/yoghurt-sai-shree-1kg',yoghurt,https://www.ajijo.com.au/collections/yoghurt/products/yoghurt-sai-shree-1kg
YOGHURT 2KG SHREE GANESHA,-99,$8.50,'/products/yoghurt-2kg-shree-ganesha',yoghurt,https://www.ajijo.com.au/collections/yoghurt/products/yoghurt-2kg-shree-ganesha
YOGHURT 1KG SHREE GANESHA,-99,$5.00,'/products/yoghurt-1kg-shree-ganesha',yoghurt,https://www.ajijo.com.au/collections/yoghurt/products/yoghurt-1kg-shree-ganesha
SHARMA KITCHEN YOGHURT 2KG,-99,$9.30,'/products/sharmas-yoghurt-2kg',yoghurt,https://www.ajijo.com.au/collections/yoghurt/products/sharmas-yoghurt-2kg
SHARMA KITCHEN YOGHURT 1KG,-99,$6.00,'/products/sharmas-yoghurt-1kg',yoghurt,https://www.ajijo.com.au/collections/yoghurt/products/sharmas-yoghurt-1kg
NATURAL POT SET YOGHURT FU 200G,-199,$2.30,'/products/natural-pot-set-yoghurt-200g',yoghurt,https://www.ajijo.com.au/collections/yoghurt/products/natural-pot-set-yoghurt-200g
CHRIS'  GREEK STYLE YOGHURT 1KG,-99,$6.00,'/products/chris-authentic-greek-style-yoghurt-thick-and-creamy-1kg',yoghurt,https://www.ajijo.com.au/collections/yoghurt/products/chris-authentic-greek-style-yoghurt-thick-and-creamy-1kg
